date,label,opponent,map,wins,total
2026-09-16T22:46:01+00:00,g_iter3,anshgs.ho4,Gridlock,0,1
2026-09-16T22:46:01+00:00,g_iter3,anshgs.ho4,Maze,0,2
2026-09-16T22:46:01+00:00,g_iter3,anshgs.ho4,maptestsmall,1,2
2026-09-16T22:46:01+00:00,g_iter3,iliao2345.attacker,Arena,0,2
2026-09-16T22:46:01+00:00,g_iter3,iliao2345.attacker,Gridlock,0,2
2026-09-16T22:46:01+00:00,g_iter3,iliao2345.attacker,Maze,2,2
2026-09-16T22:46:01+00:00,g_iter3,iliao2345.attacker,maptestsmall,2,2
2026-09-16T22:46:01+00:00,g_iter3,iyzg.sbot17,Arena,0,2
2026-09-16T22:46:01+00:00,g_iter3,iyzg.sbot17,Gridlock,0,2
2026-09-16T22:46:01+00:00,g_iter3,iyzg.sbot17,Maze,0,2
2026-09-16T22:46:01+00:00,g_iter3,iyzg.sbot17,maptestsmall,1,2
2026-09-16T22:46:01+00:00,g_iter3,jmerle.camel_case_v7_sprint_2,Arena,2,2
2026-09-16T22:46:01+00:00,g_iter3,jmerle.camel_case_v7_sprint_2,Gridlock,0,2
2026-09-16T22:46:01+00:00,g_iter3,jmerle.camel_case_v7_sprint_2,Maze,1,2
2026-09-16T22:46:01+00:00,g_iter3,jmerle.camel_case_v7_sprint_2,maptestsmall,0,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Arena,0,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Blotches,0,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Circles,1,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Corridor,0,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,CrossStitch,1,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Maze,0,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Radial,2,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Saturn,1,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,Snowflake,0,2
2026-09-17T01:17:06+00:00,g_iter3,123kevinlee.atomFinalQualifier,maptestsmall,2,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Arena,2,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Blotches,0,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Circles,1,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Corridor,0,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,CrossStitch,2,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Maze,0,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Radial,2,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Saturn,2,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,Snowflake,1,2
2026-09-17T01:17:06+00:00,g_iter3,Sihal3.cavShieldv705,maptestsmall,2,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Arena,0,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Blotches,0,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Circles,1,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Corridor,1,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,CrossStitch,0,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Maze,1,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Radial,2,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Saturn,2,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,Snowflake,1,2
2026-09-17T01:17:06+00:00,g_iter3,arya-k.quals_v1,maptestsmall,2,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Arena,1,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Blotches,2,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Circles,2,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Corridor,0,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,CrossStitch,1,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Maze,0,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Radial,2,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Saturn,2,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,Snowflake,0,2
2026-09-17T01:17:06+00:00,g_iter3,astelmach20.piedPiper,maptestsmall,2,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Arena,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Blotches,2,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Circles,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Corridor,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,CrossStitch,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Maze,2,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Radial,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Saturn,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,Snowflake,0,2
2026-09-17T01:17:06+00:00,g_iter3,iliao2345.attacker,maptestsmall,2,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Arena,0,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Blotches,2,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Circles,1,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Corridor,0,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,CrossStitch,0,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Maze,0,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Radial,2,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Saturn,0,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,Snowflake,1,2
2026-09-17T01:17:06+00:00,g_iter3,max-titov.sprintplayer,maptestsmall,2,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Arena,1,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Blotches,2,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Circles,2,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Corridor,0,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,CrossStitch,1,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Maze,0,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Radial,2,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Saturn,2,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,Snowflake,0,2
2026-09-17T01:17:06+00:00,g_iter3,nickel-dime.piedPiper,maptestsmall,2,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Arena,1,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Blotches,2,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Circles,2,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Corridor,0,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,CrossStitch,1,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Maze,0,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Radial,2,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Saturn,2,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,Snowflake,0,2
2026-09-17T01:17:06+00:00,g_iter3,nsortur.piedPiper,maptestsmall,2,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Andromeda,0,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Arena,2,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Blotches,1,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Circles,2,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Corridor,0,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,CrossStitch,1,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Gridlock,0,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Maze,0,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Radial,2,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Saturn,2,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,Snowflake,0,2
2026-09-17T01:17:06+00:00,g_iter3,qawsedrftgzh.battlecode2021,maptestsmall,1,2
2026-09-17T02:49:38+00:00,g_iter4,123kevinlee.atomFinalQualifier,Arena,2,2
2026-09-17T02:49:38+00:00,g_iter4,123kevinlee.atomFinalQualifier,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,123kevinlee.atomFinalQualifier,Maze,0,2
2026-09-17T02:49:38+00:00,g_iter4,123kevinlee.atomFinalQualifier,maptestsmall,2,2
2026-09-17T02:49:38+00:00,g_iter4,Sihal3.cavShieldv705,Arena,2,2
2026-09-17T02:49:38+00:00,g_iter4,Sihal3.cavShieldv705,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,Sihal3.cavShieldv705,Maze,0,2
2026-09-17T02:49:38+00:00,g_iter4,Sihal3.cavShieldv705,maptestsmall,2,2
2026-09-17T02:49:38+00:00,g_iter4,arya-k.quals_v1,Arena,1,2
2026-09-17T02:49:38+00:00,g_iter4,arya-k.quals_v1,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,arya-k.quals_v1,Maze,1,2
2026-09-17T02:49:38+00:00,g_iter4,arya-k.quals_v1,maptestsmall,2,2
2026-09-17T02:49:38+00:00,g_iter4,astelmach20.piedPiper,Arena,1,2
2026-09-17T02:49:38+00:00,g_iter4,astelmach20.piedPiper,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,astelmach20.piedPiper,Maze,0,2
2026-09-17T02:49:38+00:00,g_iter4,astelmach20.piedPiper,maptestsmall,2,2
2026-09-17T02:49:38+00:00,g_iter4,iliao2345.attacker,Arena,1,2
2026-09-17T02:49:38+00:00,g_iter4,iliao2345.attacker,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,iliao2345.attacker,Maze,2,2
2026-09-17T02:49:38+00:00,g_iter4,iliao2345.attacker,maptestsmall,2,2
2026-09-17T02:49:38+00:00,g_iter4,max-titov.sprintplayer,Arena,0,2
2026-09-17T02:49:38+00:00,g_iter4,max-titov.sprintplayer,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,max-titov.sprintplayer,Maze,1,2
2026-09-17T02:49:38+00:00,g_iter4,max-titov.sprintplayer,maptestsmall,2,2
2026-09-17T02:49:38+00:00,g_iter4,nickel-dime.piedPiper,Arena,1,2
2026-09-17T02:49:38+00:00,g_iter4,nickel-dime.piedPiper,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,nickel-dime.piedPiper,Maze,0,2
2026-09-17T02:49:38+00:00,g_iter4,nickel-dime.piedPiper,maptestsmall,2,2
2026-09-17T02:49:38+00:00,g_iter4,nsortur.piedPiper,Arena,1,2
2026-09-17T02:49:38+00:00,g_iter4,nsortur.piedPiper,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,nsortur.piedPiper,Maze,0,2
2026-09-17T02:49:38+00:00,g_iter4,nsortur.piedPiper,maptestsmall,2,2
2026-09-17T02:49:38+00:00,g_iter4,qawsedrftgzh.battlecode2021,Arena,2,2
2026-09-17T02:49:38+00:00,g_iter4,qawsedrftgzh.battlecode2021,Gridlock,0,2
2026-09-17T02:49:38+00:00,g_iter4,qawsedrftgzh.battlecode2021,Maze,0,2
2026-09-17T02:49:38+00:00,g_iter4,qawsedrftgzh.battlecode2021,maptestsmall,2,2
